"species","population_id","site","year","sos","eos","los","ndvi_max","gpp_total","mean_temperature","total_precipitation","parameter_id","longitude","latitude","elevation"
"Quercus_ilex","POP_027","SITE_0010",2018,84,285,201,0.845519864460457,423.24270010009,10.0824434880859,752.311194483477,"PAR_0000157",7.62080162763596,46.8402507388964,522
"Quercus_ilex","POP_027","SITE_0009",2019,79,274,195,0.823190972496228,435.507639025795,8.75094533550952,775.480339701756,"PAR_0000158",-9.85033633420244,43.5899554332718,623
"Quercus_ilex","POP_027","SITE_0013",2020,95,287,192,0.911496571962758,478.950589040071,11.0658908513876,732.561042275797,"PAR_0000159",10.5426101037301,39.1031607845798,864
"Quercus_ilex","POP_027","SITE_0005",2021,85,285,200,0.818138368355533,537.274612269521,11.6118889449349,548.418621838706,"PAR_0000160",14.4217871618457,54.5680914726108,2307
"Quercus_ilex","POP_027","SITE_0013",2022,91,299,208,0.812616865117794,479.455498921819,9.50164561307412,687.456277774157,"PAR_0000161",4.71704199444503,37.3035392165184,215
"Quercus_ilex","POP_027","SITE_0008",2023,83,298,215,0.849614602345357,349.915414724847,11.0824140490885,546.593137561759,"PAR_0000162",11.0497420816682,46.2980354623869,1545
"Quercus_ilex","POP_028","SITE_0012",2018,76,290,214,0.987875015535736,502.069006439139,9.02978298113682,576.806061708107,"PAR_0000163",-7.58476132759824,53.0809849826619,1465
"Quercus_ilex","POP_028","SITE_0015",2019,83,288,205,0.863383558492776,432.693277659314,8.02157277988127,695.039114140826,"PAR_0000164",-5.36892337491736,42.6666680816561,1490
"Quercus_ilex","POP_028","SITE_0014",2020,100,282,182,0.876454515529792,405.982306734065,10.2284106369437,624.731751535063,"PAR_0000165",0.994893067982048,46.8919475981966,2014
"Quercus_ilex","POP_028","SITE_0012",2021,86,282,196,0.846682475428622,495.6989396794,7.51728115105572,650.517761886628,"PAR_0000166",15.8978133206256,36.8605504743755,1626
"Quercus_ilex","POP_028","SITE_0001",2022,105,287,182,0.841640979097933,422.859805025585,9.02808155062356,636.280133743871,"PAR_0000167",0.81442073918879,44.9478725716472,909
"Quercus_ilex","POP_028","SITE_0015",2023,105,291,186,0.790782481112743,483.844250810999,6.76807457933676,478.601556392341,"PAR_0000168",12.382787221577,54.9302205909044,438
"Quercus_ilex","POP_029","SITE_0009",2018,86,259,173,0.909723151159182,535.712908361324,11.4707105935727,788.527682261098,"PAR_0000169",12.1749736554921,53.2241850579157,1263
"Quercus_ilex","POP_029","SITE_0014",2019,98,276,178,0.961701606064431,476.654004521862,9.66596094274731,901.792931745838,"PAR_0000170",-1.57979705603793,47.7930186549202,1125
"Quercus_ilex","POP_029","SITE_0003",2020,74,266,192,0.835239672416288,480.820613110329,8.80263338207692,531.390337053433,"PAR_0000171",-6.6155453864485,45.7292025629431,321
"Quercus_ilex","POP_029","SITE_0007",2021,95,291,196,0.894488273302188,500.903709036621,8.25650248451842,628.645655088699,"PAR_0000172",-1.56099589541554,50.2437559934333,2393
"Quercus_ilex","POP_029","SITE_0014",2022,87,272,185,0.877366522633203,491.110455289018,9.29266181855177,716.287552969247,"PAR_0000173",16.340423678048,42.2018185816705,246
"Quercus_ilex","POP_029","SITE_0013",2023,106,291,185,0.872669635004514,414.667731431761,9.71279419704502,554.539619303827,"PAR_0000174",1.9995585642755,50.5483403801918,516
"Quercus_ilex","POP_030","SITE_0004",2018,77,268,191,0.919403427695,462.790194449945,7.13310753057253,941.956404622432,"PAR_0000175",-8.09521629707888,35.543351448141,144
"Quercus_ilex","POP_030","SITE_0009",2019,83,277,194,0.8415401111969,451.978757645274,9.73137688980307,870.635234915929,"PAR_0000176",-8.84515680372715,42.6156682660803,1229
"Quercus_ilex","POP_030","SITE_0014",2020,103,276,173,0.816725870946707,472.798767308534,12.9700707222726,696.763139083896,"PAR_0000177",16.326816950459,37.4572243914008,451
"Quercus_ilex","POP_030","SITE_0008",2021,100,275,175,0.825678416215018,425.771820413502,9.85988841559665,748.063457694616,"PAR_0000178",17.4782819743268,51.3635328412056,160
"Quercus_ilex","POP_030","SITE_0006",2022,99,303,204,0.85587002736358,460.865271889384,8.93030427705652,732.030976882576,"PAR_0000179",11.5961562818848,52.8463764535263,127
"Quercus_ilex","POP_030","SITE_0004",2023,94,279,185,0.7513354649081,434.89651310674,11.1357175437953,946.429596651508,"PAR_0000180",9.01398373069242,36.574079846032,1404
"Pinus_sylvestris","POP_001","SITE_0011",2018,106,308,202,0.760562265207316,503.706899406039,9.64398532477981,654.173355564644,"PAR_0000181",2.58797250455245,39.9754141364247,1359
"Pinus_sylvestris","POP_001","SITE_0001",2019,111,320,209,0.747359733809758,454.040133501414,7.59472628637999,777.218192200784,"PAR_0000182",-2.43441151687875,40.8191365655512,160
"Pinus_sylvestris","POP_001","SITE_0001",2020,111,309,198,0.764117067110089,395.373272568303,11.8993366044797,768.753376847742,"PAR_0000183",14.5328456186689,44.6225231513381,756
"Pinus_sylvestris","POP_001","SITE_0006",2021,113,308,195,0.727678339817694,411.822503460006,12.0182363820011,743.497025340268,"PAR_0000184",3.03209553007036,39.1810259781778,2166
"Pinus_sylvestris","POP_001","SITE_0012",2022,116,320,204,0.726999736816226,537.685910875128,10.5250179275955,862.59338304596,"PAR_0000185",-0.821289846207947,45.2096885722131,1664
"Pinus_sylvestris","POP_001","SITE_0003",2023,118,314,196,0.757540597035834,325.116437800191,9.39146026715142,864.925250160102,"PAR_0000186",2.54512781277299,51.0252534598112,1292
"Pinus_sylvestris","POP_002","SITE_0011",2018,118,316,198,0.743270925881635,392.315997019593,10.490832312094,671.047072757061,"PAR_0000187",-2.08143370458856,49.7574333986267,1391
"Pinus_sylvestris","POP_002","SITE_0002",2019,116,308,192,0.750359845197317,432.429783365406,12.046378032929,824.708935404663,"PAR_0000188",19.172511738725,39.8023756872863,153
"Pinus_sylvestris","POP_002","SITE_0004",2020,118,305,187,0.749812277402262,405.069715630489,11.2202903023762,676.411940183952,"PAR_0000189",10.9114528400823,50.7629143679515,1889
"Pinus_sylvestris","POP_002","SITE_0001",2021,112,311,199,0.757127958457066,471.255757157383,8.56445865803461,851.786803169885,"PAR_0000190",2.74331131251529,51.8227259628475,2105
"Pinus_sylvestris","POP_002","SITE_0009",2022,110,307,197,0.747798242591031,385.866258747322,7.77973127408772,1063.64871715526,"PAR_0000191",12.4398752395064,39.8631470650434,1909
"Pinus_sylvestris","POP_002","SITE_0009",2023,119,316,197,0.746769763385102,448.779104737618,9.7888447613918,946.621366731679,"PAR_0000192",15.5114655243233,48.9264545589685,1169
"Pinus_sylvestris","POP_003","SITE_0014",2018,117,304,187,0.734468825665896,411.971187827074,11.3640449859528,411.597722213465,"PAR_0000193",14.6290666679852,46.2433753814548,2285
"Pinus_sylvestris","POP_003","SITE_0006",2019,121,305,184,0.767049804751819,475.177258118555,11.5134669308922,539.391120642962,"PAR_0000194",-2.85588032566011,50.5524266790599,1557
"Pinus_sylvestris","POP_003","SITE_0005",2020,115,312,197,0.705503842444532,393.813820681342,10.3078357944409,682.644699169734,"PAR_0000195",-5.03210747148842,50.2806842606515,629
"Pinus_sylvestris","POP_003","SITE_0003",2021,118,313,195,0.745313894525196,481.737580933937,11.1408271335354,870.738455714266,"PAR_0000196",-5.45202493667603,52.7287374529988,695
"Pinus_sylvestris","POP_003","SITE_0001",2022,114,308,194,0.774781864568115,387.903628076001,8.00100029631695,993.262657511869,"PAR_0000197",0.537557376082987,39.9473139178008,255
"Pinus_sylvestris","POP_003","SITE_0002",2023,115,309,194,0.755669133398047,443.942507153269,12.2280867885951,620.428424016414,"PAR_0000198",2.63753003207967,41.2508546374738,1841
"Pinus_sylvestris","POP_004","SITE_0006",2018,111,314,203,0.76135526665131,484.377614901928,12.3948675176326,479.163206010896,"PAR_0000199",-0.786112863570452,40.2659069839865,37
"Pinus_sylvestris","POP_004","SITE_0004",2019,113,317,204,0.744562418783147,502.349768082477,7.87950653418259,655.043550052876,"PAR_0000200",16.2740887305699,41.1366969207302,1068
"Pinus_sylvestris","POP_004","SITE_0011",2020,114,307,193,0.740950784006814,456.564137023913,10.9884038937245,709.803265883204,"PAR_0000201",6.31489067105576,39.4447398837656,2025
"Pinus_sylvestris","POP_004","SITE_0008",2021,115,310,195,0.766014755222207,518.773533455394,9.69110375612152,733.079434334727,"PAR_0000202",15.0726005365141,50.8750444790348,1027
"Pinus_sylvestris","POP_004","SITE_0008",2022,116,319,203,0.728934033458961,362.395566220445,12.5545385196432,537.604907446675,"PAR_0000203",15.3709836048074,38.2800951693207,1934
"Pinus_sylvestris","POP_004","SITE_0006",2023,117,315,198,0.786565978578952,397.387120518951,11.1107032276518,494.223545214738,"PAR_0000204",19.7907503694296,37.4734553694725,1106
"Pinus_sylvestris","POP_005","SITE_0015",2018,118,318,200,0.736825949130065,532.224698041686,9.93946340893818,733.213626658969,"PAR_0000205",11.6840778291225,47.0938337408006,1610
"Pinus_sylvestris","POP_005","SITE_0012",2019,116,308,192,0.723534299509806,487.870648349422,11.4906669295964,649.388557183628,"PAR_0000206",6.74871214898303,35.3833263413981,534
"Pinus_sylvestris","POP_005","SITE_0012",2020,114,304,190,0.74520011752997,435.879511640816,7.84705986556388,640.031108435674,"PAR_0000207",19.3980325083248,39.2871133517474,1410
"Pinus_sylvestris","POP_005","SITE_0001",2021,115,307,192,0.768976701719927,461.804727371369,8.01589431426719,760.38736120722,"PAR_0000208",-9.16702796239406,53.1509261252359,494
"Pinus_sylvestris","POP_005","SITE_0015",2022,115,310,195,0.775346909439241,506.937806604946,9.46162234156674,800.113874426846,"PAR_0000209",17.8194474847987,36.8002140894532,1456
"Pinus_sylvestris","POP_005","SITE_0007",2023,113,305,192,0.751950789626507,396.7693520837,10.0641334911637,818.084215612712,"PAR_0000210",9.24720612820238,52.7483465056866,1204
"Pinus_sylvestris","POP_006","SITE_0010",2018,115,316,201,0.733884936675319,487.798654531365,10.507489635521,930.728614810152,"PAR_0000211",11.6748170135543,49.6998690254986,1954
"Pinus_sylvestris","POP_006","SITE_0003",2019,117,319,202,0.763995530086742,467.976846334631,10.0375935467356,701.108082400426,"PAR_0000212",-9.92482442175969,47.8153517469764,908
"Pinus_sylvestris","POP_006","SITE_0005",2020,113,313,200,0.769987637918724,465.786298527661,9.87585281607853,860.47643793086,"PAR_0000213",15.528723562602,38.8916801195592,949
"Pinus_sylvestris","POP_006","SITE_0015",2021,115,317,202,0.760292428982013,484.585088232122,13.3396404703447,721.689822842145,"PAR_0000214",16.7998987599276,46.7869331734255,1194
"Pinus_sylvestris","POP_006","SITE_0015",2022,115,307,192,0.740947446577999,417.616350429407,7.89422358604652,513.173368454316,"PAR_0000215",-1.34492259239778,42.9522255202755,498
"Pinus_sylvestris","POP_006","SITE_0001",2023,109,307,198,0.760262101921827,406.63882145698,7.26263895334679,611.337124729248,"PAR_0000216",-8.09574087150395,54.7788767842576,1004
"Pinus_sylvestris","POP_007","SITE_0011",2018,115,312,197,0.791123671443766,382.429195333738,10.5792303717736,640.97139571785,"PAR_0000217",4.59829107392579,45.7295102579519,1819
"Pinus_sylvestris","POP_007","SITE_0008",2019,121,307,186,0.779140589870537,437.073672887813,8.77020655398289,718.355318289143,"PAR_0000218",9.95748386718333,36.9924786733463,1921
"Pinus_sylvestris","POP_007","SITE_0011",2020,113,301,188,0.723619384133587,513.505583819454,8.76530792122656,760.319251404872,"PAR_0000219",6.48935502627864,37.1542854420841,478
"Pinus_sylvestris","POP_007","SITE_0008",2021,117,314,197,0.724704510432177,409.828897020881,8.19805345720884,440.357437077904,"PAR_0000220",-8.54950454551727,51.171477525495,299
"Pinus_sylvestris","POP_007","SITE_0010",2022,112,306,194,0.741822730675147,409.783640279004,8.80401978720238,798.26069817265,"PAR_0000221",6.19535278063267,38.0200736783445,1862
"Pinus_sylvestris","POP_007","SITE_0003",2023,114,308,194,0.733966329103098,417.570135870365,8.62919709882617,764.050880296798,"PAR_0000222",-0.798169455956668,54.4123881869018,1582
"Pinus_sylvestris","POP_008","SITE_0009",2018,114,315,201,0.710609921886679,429.990603380983,11.4603572874353,658.595395507436,"PAR_0000223",13.4628794807941,49.0976341953501,364
"Pinus_sylvestris","POP_008","SITE_0008",2019,118,302,184,0.754555066865728,462.035104925205,11.0057281503156,962.278980474511,"PAR_0000224",5.93588814605027,45.4658056888729,1547
"Pinus_sylvestris","POP_008","SITE_0007",2020,117,313,196,0.740754944133165,460.52974002096,8.27379778841448,859.836792073266,"PAR_0000225",-7.40673342719674,42.5928532518446,2071
"Pinus_sylvestris","POP_008","SITE_0013",2021,112,312,200,0.75271506535271,339.733479244324,11.9448677523147,733.645455963798,"PAR_0000226",-0.680298341903836,53.0070049222559,2454
"Pinus_sylvestris","POP_008","SITE_0015",2022,116,314,198,0.739373418579573,375.233311413991,10.5011988102326,510.116104186965,"PAR_0000227",-4.21759056858718,46.9579290086403,58
"Pinus_sylvestris","POP_008","SITE_0001",2023,116,311,195,0.733743233043763,447.91234757088,12.0062488046976,615.473948712823,"PAR_0000228",-7.21094413427636,46.3503149850294,1162
"Pinus_sylvestris","POP_009","SITE_0004",2018,113,314,201,0.757121737689019,479.089790246331,7.72168319077834,868.637879167158,"PAR_0000229",-5.07935591740534,45.5024193646386,1876
"Pinus_sylvestris","POP_009","SITE_0011",2019,116,316,200,0.765209732021629,467.511805416639,8.43760628086254,589.089034261652,"PAR_0000230",-4.98870251933113,36.683446187526,2370
"Pinus_sylvestris","POP_009","SITE_0004",2020,117,317,200,0.739213968636181,454.295001720363,8.24165422330042,643.549642336646,"PAR_0000231",17.1831388399005,46.0780732706189,463
"Pinus_sylvestris","POP_009","SITE_0014",2021,118,312,194,0.75937149580202,376.100500851398,9.24568396301068,960.066574764461,"PAR_0000232",13.271367745474,44.1591150779277,416
"Pinus_sylvestris","POP_009","SITE_0009",2022,114,304,190,0.705111980310042,393.325343921944,11.2020629094796,723.513741048425,"PAR_0000233",-7.55994964390993,46.2265452276915,525
"Pinus_sylvestris","POP_009","SITE_0008",2023,124,315,191,0.755137342656947,430.169338738829,7.89527109241624,649.920101631145,"PAR_0000234",-7.16329735238105,54.2276464495808,214
"Pinus_sylvestris","POP_010","SITE_0005",2018,113,314,201,0.754305028982326,442.122606625588,10.2105628347335,737.647566978154,"PAR_0000235",-3.24131024768576,47.3962062736973,1591
"Pinus_sylvestris","POP_010","SITE_0009",2019,116,309,193,0.733342492600877,509.837030043819,9.40933226563475,669.085435241505,"PAR_0000236",10.7003380125389,49.8160398146138,2118
"Pinus_sylvestris","POP_010","SITE_0002",2020,110,316,206,0.739401067275119,461.63418978573,11.757891903928,752.906783098033,"PAR_0000237",-7.69483597250655,54.5201221201569,75
"Pinus_sylvestris","POP_010","SITE_0010",2021,114,320,206,0.729334397104472,461.474625912635,10.4671449759495,614.971591710988,"PAR_0000238",-2.27199231274426,42.6429301034659,1308
"Pinus_sylvestris","POP_010","SITE_0007",2022,115,308,193,0.73425764027107,429.510863130348,9.56059611638304,586.725693476887,"PAR_0000239",19.3212414998561,47.6097892317921,574
"Pinus_sylvestris","POP_010","SITE_0007",2023,120,306,186,0.754434744130109,520.43386145858,9.09455345489776,617.404736203452,"PAR_0000240",4.00845607277006,39.3397184787318,1595
"Pinus_sylvestris","POP_011","SITE_0015",2018,114,314,200,0.736907648166976,470.995542888445,7.71772834410856,532.102507737939,"PAR_0000241",8.34470490459353,38.2701816549525,303
"Pinus_sylvestris","POP_011","SITE_0007",2019,115,301,186,0.715752226980713,415.951523318863,11.6350278526469,726.579202906273,"PAR_0000242",2.01727392617613,54.3328679120168,1659
"Pinus_sylvestris","POP_011","SITE_0014",2020,123,309,186,0.766229862928095,397.217647338744,8.26931933971187,807.703959379126,"PAR_0000243",-4.3424086808227,37.5080290436745,535
"Pinus_sylvestris","POP_011","SITE_0008",2021,112,313,201,0.745534189854221,484.405138517874,8.79497872414727,663.036443602487,"PAR_0000244",2.6795077836141,52.0220842910931,2432
"Pinus_sylvestris","POP_011","SITE_0010",2022,112,303,191,0.733507262800846,354.183469722622,13.5721355729763,459.262901839983,"PAR_0000245",-0.0327256135642529,49.4405962433666,1154
"Pinus_sylvestris","POP_011","SITE_0013",2023,117,306,189,0.722017585534834,390.140976208897,10.016948448878,862.486807497152,"PAR_0000246",3.46575547475368,47.441204614006,289
"Pinus_sylvestris","POP_012","SITE_0001",2018,109,319,210,0.751168559924924,415.592831357874,8.49621665415621,618.043193122595,"PAR_0000247",-7.36718862084672,54.9487655330449,1974
"Pinus_sylvestris","POP_012","SITE_0007",2019,115,311,196,0.7534644321419,429.082176158018,10.9918301884889,707.780590454837,"PAR_0000248",18.6827586241998,45.6497868197039,302
"Pinus_sylvestris","POP_012","SITE_0005",2020,119,308,189,0.77917399504025,449.790468786357,9.74177577398418,860.941803779433,"PAR_0000249",4.37622440978885,54.9549992429093,244
"Pinus_sylvestris","POP_012","SITE_0011",2021,110,313,203,0.758714648392076,416.258064958554,13.0649377901775,580.369701456114,"PAR_0000250",-4.2615754227154,39.3672308837995,563
"Pinus_sylvestris","POP_012","SITE_0002",2022,112,305,193,0.759027699040745,499.192283554334,12.5811686112592,404.463541871703,"PAR_0000251",12.3060381645337,41.5569861372933,851
"Pinus_sylvestris","POP_012","SITE_0002",2023,117,309,192,0.761394824326035,432.261046259391,13.6205245782833,612.510973124697,"PAR_0000252",1.12712661502883,50.9911739546806,1262
"Pinus_sylvestris","POP_013","SITE_0015",2018,115,312,197,0.756250655951848,432.24963885026,7.33392077597313,586.298871445031,"PAR_0000253",10.7302549807355,42.1073931688443,661
"Pinus_sylvestris","POP_013","SITE_0008",2019,122,318,196,0.693510731348323,517.884141502878,13.1050997508096,904.491630272053,"PAR_0000254",3.30224697943777,48.0774032277986,658
"Pinus_sylvestris","POP_013","SITE_0004",2020,116,309,193,0.758362433170495,433.815147862425,8.65743616691859,429.47660235464,"PAR_0000255",6.95772548671812,42.1075584227219,599
"Pinus_sylvestris","POP_013","SITE_0004",2021,119,308,189,0.736757864694755,514.941437846663,13.6398050029789,589.482621362123,"PAR_0000256",17.7682076324709,36.1913207033649,2442
"Pinus_sylvestris","POP_013","SITE_0002",2022,119,310,191,0.771768908428207,448.74328092967,8.59417018027965,555.579162763557,"PAR_0000257",2.21261954400688,48.9221110800281,1849
"Pinus_sylvestris","POP_013","SITE_0002",2023,115,311,196,0.758978356513607,562.184816261919,11.702733084105,472.302613285773,"PAR_0000258",3.18789778742939,48.724986971356,2140
"Pinus_sylvestris","POP_014","SITE_0010",2018,112,309,197,0.753624679796821,484.854291450328,8.51769857286877,810.986059621785,"PAR_0000259",2.98161309445277,41.9934354862198,1251
"Pinus_sylvestris","POP_014","SITE_0004",2019,115,299,184,0.760892802048338,431.87300321573,8.28003381721587,979.275181701309,"PAR_0000260",5.364785999991,48.4835716476664,1110
"Pinus_sylvestris","POP_014","SITE_0002",2020,121,311,190,0.758353022527253,517.670062947084,13.6494695343591,605.659285319241,"PAR_0000261",-2.66537901479751,38.8177852053195,1842
"Pinus_sylvestris","POP_014","SITE_0007",2021,123,302,179,0.757145898206269,556.213227902456,11.607373154015,774.403867661687,"PAR_0000262",11.008874156978,41.7131687281653,17
"Pinus_sylvestris","POP_014","SITE_0015",2022,118,316,198,0.764043038393705,511.871343122396,10.391221444702,765.299235174499,"PAR_0000263",-6.06698203831911,42.1577180875465,532
"Pinus_sylvestris","POP_014","SITE_0008",2023,115,310,195,0.75461085737508,504.664018193491,10.0497710641936,620.210592580688,"PAR_0000264",-2.30049957055598,52.2868641605601,1419
"Pinus_sylvestris","POP_015","SITE_0012",2018,115,308,193,0.701060652358594,476.726872109428,11.2841536216362,889.603159691138,"PAR_0000265",4.41887962864712,35.8681986201555,495
"Pinus_sylvestris","POP_015","SITE_0009",2019,113,314,201,0.721329838126812,464.137151190641,8.56288832178472,899.085960393823,"PAR_0000266",17.8025223477744,53.1157793942839,1277
"Pinus_sylvestris","POP_015","SITE_0014",2020,115,304,189,0.736432242019385,471.43437479804,13.1934447962104,825.393914523659,"PAR_0000267",5.48289387486875,54.416022663936,271
"Pinus_sylvestris","POP_015","SITE_0014",2021,113,306,193,0.745135449541891,505.094252758443,9.45552356176609,781.693510603399,"PAR_0000268",9.02507551014423,50.2778154611588,744
"Pinus_sylvestris","POP_015","SITE_0004",2022,119,312,193,0.757616505208969,375.928432083003,8.82811377126032,585.74504423314,"PAR_0000269",6.447687020991,45.2570774639025,2004
"Pinus_sylvestris","POP_015","SITE_0009",2023,114,306,192,0.741608462748636,531.386415995306,15.2291317630404,786.979132297615,"PAR_0000270",9.28156220121309,40.565723804757,712
"Pinus_sylvestris","POP_016","SITE_0004",2018,114,305,191,0.748904770318776,445.118316339423,11.6362371054085,670.44507338328,"PAR_0000271",17.4509987886995,49.0255541680381,1761
"Pinus_sylvestris","POP_016","SITE_0013",2019,115,314,199,0.739780534873237,395.809009052017,8.74645380931628,849.808760514284,"PAR_0000272",6.19914615061134,45.3023247653618,976
"Pinus_sylvestris","POP_016","SITE_0006",2020,118,324,206,0.779689305949443,559.037890650799,10.7803067287796,919.319875972053,"PAR_0000273",17.503129336983,51.2541204597801,846
"Pinus_sylvestris","POP_016","SITE_0006",2021,113,303,190,0.778995518403272,473.127076496222,12.6587482670083,504.040429421738,"PAR_0000274",-7.69567735493183,48.0726444302127,1377
"Pinus_sylvestris","POP_016","SITE_0009",2022,116,315,199,0.750928012001297,435.701653986361,9.41457916168677,684.863966663625,"PAR_0000275",1.46072283387184,35.2053130464628,2309
"Pinus_sylvestris","POP_016","SITE_0004",2023,117,312,195,0.752538634998232,453.381145780848,9.41787476442237,428.949110783694,"PAR_0000276",-0.558502129279077,43.6672063544393,1811
"Pinus_sylvestris","POP_017","SITE_0006",2018,119,322,203,0.750120851243703,425.033350416427,13.0373918471319,551.180224958319,"PAR_0000277",18.2601450080983,53.1455635279417,690
"Pinus_sylvestris","POP_017","SITE_0006",2019,116,307,191,0.741878517496174,546.698846767205,10.3132606575939,682.667863887873,"PAR_0000278",16.563595412299,43.9448302425444,642
"Pinus_sylvestris","POP_017","SITE_0010",2020,116,305,189,0.739554443756019,503.61292893682,12.0983884559849,851.499087568295,"PAR_0000279",-5.80362222855911,37.104857978411,95
"Pinus_sylvestris","POP_017","SITE_0010",2021,120,302,182,0.755966603389822,427.633928752983,12.2573438813366,725.336978444142,"PAR_0000280",2.5117020541802,51.5579866897315,264
"Pinus_sylvestris","POP_017","SITE_0014",2022,112,315,203,0.745611441887113,407.150115278995,10.6171807438114,400.895273342085,"PAR_0000281",10.5675292364322,44.4889176124707,2254
"Pinus_sylvestris","POP_017","SITE_0015",2023,114,303,189,0.754856449788467,444.598385323282,9.14094662667554,683.152156416488,"PAR_0000282",12.9156567621976,38.214642428793,2373
"Pinus_sylvestris","POP_018","SITE_0003",2018,114,315,201,0.740186431441915,413.765696758841,11.5863470061666,881.80336482771,"PAR_0000283",-5.78313492937014,54.9797182017937,1704
"Pinus_sylvestris","POP_018","SITE_0014",2019,115,318,203,0.745281158641069,337.159866568278,13.3160175741901,516.265629266002,"PAR_0000284",17.5624189386144,49.8106968775392,1342
"Pinus_sylvestris","POP_018","SITE_0015",2020,119,314,195,0.758942016707508,446.906854893419,9.33070084100962,700.228951224308,"PAR_0000285",2.16653459705412,54.9470767658204,136
"Pinus_sylvestris","POP_018","SITE_0009",2021,114,310,196,0.739459632050647,460.852045426867,7.49045258005955,857.712648100602,"PAR_0000286",17.6728018559515,47.5598943512887,508
"Pinus_sylvestris","POP_018","SITE_0008",2022,117,306,189,0.724144577222082,417.85764303407,11.5701958379952,865.401996349573,"PAR_0000287",15.0518544740044,37.2714466974139,1280
"Pinus_sylvestris","POP_018","SITE_0012",2023,115,307,192,0.747986553085437,394.463613100296,9.06783532074125,751.948381314143,"PAR_0000288",-5.59494155459106,47.5293510500342,140
"Pinus_sylvestris","POP_019","SITE_0012",2018,114,315,201,0.746119634414573,525.316941953653,10.104892049184,600.804950594855,"PAR_0000289",-8.22812608908862,40.8808770962059,1065
"Pinus_sylvestris","POP_019","SITE_0014",2019,113,315,202,0.711129135450146,475.044558082753,8.4097574971807,612.329426377488,"PAR_0000290",9.67699078377336,45.5168128665537,1098
"Pinus_sylvestris","POP_019","SITE_0001",2020,110,302,192,0.770819514547363,480.68940148078,7.33022744871621,638.069447171281,"PAR_0000291",19.1227166890167,54.7393850935623,74
"Pinus_sylvestris","POP_019","SITE_0015",2021,114,304,190,0.760186943393799,481.360100917245,11.202085236773,772.697309987519,"PAR_0000292",-4.93206315673888,37.7278095856309,1559
"Pinus_sylvestris","POP_019","SITE_0015",2022,116,322,206,0.78951638781287,383.297726882734,12.6016781113884,753.251531884414,"PAR_0000293",-1.22704702196643,41.6083149192855,593
"Pinus_sylvestris","POP_019","SITE_0014",2023,113,308,195,0.74643210734674,522.259815126588,11.1002265693765,491.918160118294,"PAR_0000294",1.69275243766606,50.4146434227005,2391
"Pinus_sylvestris","POP_020","SITE_0008",2018,115,305,190,0.724749564523502,492.809430153291,11.7935172986527,784.964078936754,"PAR_0000295",15.8756222808734,44.8377729719505,498
"Pinus_sylvestris","POP_020","SITE_0002",2019,118,313,195,0.742458360048161,540.614280826971,9.4421246742655,754.747947919592,"PAR_0000296",-7.12793285259977,50.8351745503023,1926
"Pinus_sylvestris","POP_020","SITE_0008",2020,115,304,189,0.744481477877505,540.857546928411,7.78445924568205,194.730958468356,"PAR_0000297",-5.33050918951631,40.6015882547945,1970
"Pinus_sylvestris","POP_020","SITE_0007",2021,119,318,199,0.757600451864926,496.319957398524,11.3179834748007,621.938741849155,"PAR_0000298",16.1573650781065,45.1384558808059,2342
"Pinus_sylvestris","POP_020","SITE_0015",2022,114,305,191,0.740781567851469,421.830263934149,8.02903317505598,812.235107216651,"PAR_0000299",3.33909442648292,45.0588224967942,1630
"Pinus_sylvestris","POP_020","SITE_0014",2023,116,310,194,0.73630755264684,449.639962891253,11.4561266481907,838.756764063001,"PAR_0000300",3.42959025874734,54.1309095174074,1979
"Pinus_sylvestris","POP_021","SITE_0003",2018,115,307,192,0.792261788958435,513.887790599363,13.400883743176,430.747398317911,"PAR_0000301",2.28134362725541,35.6868007360026,2196
"Pinus_sylvestris","POP_021","SITE_0015",2019,114,309,195,0.733678584278763,355.810254391298,11.4446384347166,739.4805117808,"PAR_0000302",7.36126637551934,51.7959859594703,2359
"Pinus_sylvestris","POP_021","SITE_0009",2020,117,310,193,0.732589729361177,425.016655177517,10.7483760330547,752.816484731992,"PAR_0000303",-3.75980008859187,43.3064529066905,1475
"Pinus_sylvestris","POP_021","SITE_0014",2021,118,305,187,0.747305958252842,415.47443661276,11.1689486308979,541.846422249418,"PAR_0000304",-5.29127438785508,35.6802246160805,1186
"Pinus_sylvestris","POP_021","SITE_0001",2022,117,308,191,0.759459182478704,509.663931451757,11.4067786019496,641.985634580412,"PAR_0000305",17.4423296516761,37.7851049462333,1731
"Pinus_sylvestris","POP_021","SITE_0005",2023,110,314,204,0.723745419481569,377.706511559205,8.61196787364228,820.855341487002,"PAR_0000306",12.6672043348663,50.9322511171922,1764
"Pinus_sylvestris","POP_022","SITE_0007",2018,112,308,196,0.727422890765794,476.63124051631,12.4405776139667,530.713903154059,"PAR_0000307",-3.19625129457563,48.1883445009589,388
"Pinus_sylvestris","POP_022","SITE_0001",2019,113,314,201,0.759005310497296,469.861701704939,11.0944551449123,820.905080219608,"PAR_0000308",9.11836432525888,41.0083049163222,1905
"Pinus_sylvestris","POP_022","SITE_0004",2020,111,309,198,0.767489493900547,540.902129602442,10.2808652254287,639.913060388679,"PAR_0000309",16.1828447505832,35.3133118990809,2500
"Pinus_sylvestris","POP_022","SITE_0006",2021,112,308,196,0.755590144021319,357.502844083175,7.07224975503529,580.87005358228,"PAR_0000310",19.2232668306679,48.6829732917249,1946
