"observation_id","population_id","species","site","year","date","doy","month","season","latitude","longitude","elevation","soil_type","soil_pH","slope","ndvi","evi","temperature","gpp","lai","precipitation","gdd","vegetation_health","sos_adj","eos_adj","budburst","flowering","senescence","quality_flag"
"OBS_006722","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-10-13,286.490196078431,10,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.200978234585581,0.131228022914322,13.6278884991613,4.82895374016543,0.720649295730612,2.6235886703965,362.91491225379,14.3222538918601,0,0,0,0,0,"excellent"
"OBS_006723","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-10-20,293.627450980392,10,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.26919854021668,0.233367155318065,5.45289861845156,6.78662359343213,0.880496614319422,1.06413937605735,363.367810872242,19.2549741564343,0,0,0,0,0,"excellent"
"OBS_006724","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-10-27,300.764705882353,10,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.302318443301435,0.249590703076706,14.3125006686971,5.21295842463144,2.54114994483219,3.58016127695528,372.680311540939,22.8546539121525,0,0,0,0,0,"excellent"
"OBS_006725","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-11-03,307.901960784314,11,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.269221412050225,0.265660659403138,13.5765061990973,12.1491936468317,1.72383951072548,2.05137399790672,381.256817740036,29.4101653977291,0,0,0,0,0,"excellent"
"OBS_006726","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-11-11,315.039215686275,11,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.261291892396808,0.151831266435256,13.6546918686592,5.76497481497477,1.58685734098701,0.527168639927118,389.911509608695,17.3998761135512,0,0,0,0,0,"excellent"
"OBS_006727","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-11-18,322.176470588235,11,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.116384138791821,0.147129979795395,16.3838988713757,2.85195033035799,1.70022931822323,0.787849747352904,401.295408480071,6.91719453660943,0,0,0,0,0,"excellent"
"OBS_006728","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-11-25,329.313725490196,11,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.149094947780477,0.107510983838489,16.1945209590219,8.83069941856725,1.32884114944486,2.44833454028133,412.489929439093,12.0373331879191,0,0,0,0,0,"excellent"
"OBS_006729","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-12-02,336.450980392157,12,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.25298048239454,0.223172818377412,20.5561608572906,6.85355023838822,1.52949424217116,1.01738187652186,428.046090296384,39.5768585807324,0,0,0,0,0,"excellent"
"OBS_006730","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-12-09,343.588235294118,12,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.230165369276706,0.195481295990351,11.8928868703605,1.77040964672609,0.739865047848785,0.898822779354862,434.938977166744,30.6824525923063,0,0,0,0,0,"excellent"
"OBS_006731","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-12-16,350.725490196078,12,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.323896803953784,0.281997269055977,11.8956369220572,7.1996250222801,1.9077949921959,0.771491687328861,441.834614088801,26.3148895775909,0,0,0,0,0,"excellent"
"OBS_006732","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-12-23,357.862745098039,12,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.210748545610989,0.206296121365938,8.09863960074823,2.80534394892818,0.760470652000453,2.97750539633143,444.93325368955,27.5875367582081,0,0,0,0,0,"excellent"
"OBS_006733","POP_22","Pinus_sylvestris","SITE_0015",2019,2019-12-31,365,12,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,9.74876392632723,0.259471401086359,0.228532388756866,9.07398325650948,3.28962233684766,1.61437751999584,1.42995474089479,449.007236946059,20.9199803011299,0,0,0,0,0,"excellent"
"OBS_006734","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-01-01,1,1,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.422719535169809,0.221036988588149,16.4840156945566,3.97373146144844,1.61780999094035,1.22967263272661,11.4840156945566,28.09699102477,0,0,0,0,0,"excellent"
"OBS_006735","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-01-08,8.42857142857143,1,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.317895442097611,0.192778445835566,14.5009271031717,7.87463138144412,0.831804227790189,0.451830973914729,20.9849427977284,26.1712287450909,0,0,0,0,0,"excellent"
"OBS_006736","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-01-15,15.8571428571429,1,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.181821501577501,0.204220185883155,17.5403120151337,2.23964059812509,0.75079851951577,0.394729083156096,33.525254812862,27.9676807925485,0,0,0,0,0,"excellent"
"OBS_006737","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-01-23,23.2857142857143,1,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.257364085463253,0.249412044339453,10.5960260841841,6.92615061872574,0.939078860012882,1.5759140376284,39.1212808970461,33.3683192444135,0,0,0,0,0,"excellent"
"OBS_006738","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-01-30,30.7142857142857,1,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.291170875678547,0.180684315648377,20.1603926826825,5.1861923332921,2.02229344086032,0.247226349737692,54.2816735797286,29.1743111619762,0,0,0,0,0,"excellent"
"OBS_006739","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-02-07,38.1428571428571,2,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.258118327953147,0.18801596688267,11.6192868945141,6.20898528895001,0.609037134645628,1.16760260028034,60.9009604742426,20.1787727259223,0,0,0,0,0,"excellent"
"OBS_006740","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-02-14,45.5714285714286,2,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.158379701142447,0.0872823747364455,9.92481237935503,5.01109169047794,0.392361897988388,2.89777904378544,65.8257728535977,14.9988249071879,0,0,0,0,0,"fair"
"OBS_006741","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-02-22,53,2,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.19386420191321,0.112599656846498,9.94642841095637,2.95585502454726,0.288586926684401,1.32359380029415,70.772201264554,13.6752895303617,0,0,0,0,0,"excellent"
"OBS_006742","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-03-01,60.4285714285714,3,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.233914209374004,0.111585642836777,11.6544888540959,2.10201810532052,0.854910108212499,2.58631517262332,77.4266901186499,10.6472192044971,0,0,0,0,0,"fair"
"OBS_006743","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-03-08,67.8571428571429,3,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.218567041232697,0.21165203502702,13.8358218987936,7.4353479594605,1.40779708406325,0.726088769208118,86.2625120174435,24.0267292932482,0,0,0,0,0,"excellent"
"OBS_006744","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-03-16,75.2857142857143,3,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.191435303399049,0.115962529436587,12.0756487732683,6.70293391192174,0.900383496825393,3.40639332138518,93.3381607907118,21.0705729062583,0,0,0,0,0,"excellent"
"OBS_006745","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-03-23,82.7142857142857,3,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.168545965171624,0.0923090735500662,15.808820853975,4.47691534536556,1.49878008954158,1.02920298914118,104.146981644687,11.8292618208459,0,0,0,0,0,"excellent"
"OBS_006746","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-03-31,90.1428571428571,3,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.1,0.0741530783531718,13.3406848354193,3.25131178752517,0.791579169881118,1.06661617093968,112.487666480106,19.4175599003372,0,0,0,0,0,"excellent"
"OBS_006747","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-04-07,97.5714285714286,4,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.133006108325655,0.12273502515333,18.8801581056424,3.8413156646272,1.34360262758918,0.942041810949062,126.367824585748,12.8707196046453,0,0,1,0,0,"excellent"
"OBS_006748","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-04-15,105,4,"spring",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.1,-0.0058611814768323,15.1862659430169,0.70693161460121,-0.38624400196006,3.16852360252244,136.554090528765,4.01534866620302,1,0,1,0,0,"excellent"
"OBS_006749","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-04-22,112.428571428571,4,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.272810262773095,0.198417825706072,16.2938516800472,8.43094182799486,0.980593904011403,1.29916183092472,147.847942208812,24.064633337845,0,0,0,0,0,"excellent"
"OBS_006750","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-04-29,119.857142857143,4,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.478147065598295,0.377492117409217,17.7308357341864,5.09838745201054,1.55462015844095,1.03063600040406,160.578777942999,37.3050828668254,0,0,0,0,0,"excellent"
"OBS_006751","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-05-07,127.285714285714,5,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.60223578953496,0.442415953297785,14.3840624568082,15.319849265434,2.79779833610749,1.20713279015677,169.962840399807,57.2801186597375,0,0,0,0,0,"excellent"
"OBS_006752","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-05-14,134.714285714286,5,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.474414722715944,0.428467604322619,13.3399157726564,16.8646986662711,1.05461685259929,0.280630227774555,178.302756172463,62.6545568799515,0,0,0,1,0,"excellent"
"OBS_006753","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-05-22,142.142857142857,5,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.582135604432389,0.479908929730147,15.5720547013121,8.25458754544794,2.23279478648197,1.53737230493857,188.874810873776,52.0034046193403,0,0,0,1,0,"excellent"
"OBS_006754","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-05-29,149.571428571429,5,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.604848252659927,0.528202248662606,12.6264375091115,19.3634747164737,3.54347633606535,1.75668078047412,196.501248382887,71.5048061178571,0,0,0,1,0,"excellent"
"OBS_006755","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-06-06,157,6,"summer",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.793122888946621,0.598110438612901,15.1918459004182,14.0177336496651,2.71749293949141,0.924537034025623,206.693094283305,77.3457510335809,0,0,0,1,0,"excellent"
"OBS_006756","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-06-13,164.428571428571,6,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.730420940383993,0.589980048683893,10.6001480033445,13.1696768859338,4.20879862902961,0.187850334252743,212.29324228665,80.9951940140939,0,0,0,0,0,"excellent"
"OBS_006757","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-06-20,171.857142857143,6,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.736182813603458,0.564018518144823,14.5169655115791,13.367927237279,3.12581319691975,1.12036705383479,221.810207798229,75.4997277582094,0,0,0,0,0,"excellent"
"OBS_006758","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-06-28,179.285714285714,6,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.807592877503759,0.594050898707633,11.268940813893,6.39737140186351,2.78908712403662,0.607899862588335,228.079148612122,80.0971294356987,0,0,0,0,0,"excellent"
"OBS_006759","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-07-05,186.714285714286,7,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.607815912999341,0.448355691604264,13.5312409914054,17.5299736758661,2.93748394467465,4.13884346502651,236.610389603527,55.9126917186384,0,0,0,0,0,"good"
"OBS_006760","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-07-13,194.142857142857,7,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.678991595974922,0.546897002455034,14.8668978451519,10.3523498312775,3.27774331413456,1.54011667974262,246.477287448679,58.1227041278573,0,0,0,0,0,"excellent"
"OBS_006761","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-07-20,201.571428571429,7,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.617168299026454,0.489647640432823,16.5987024567797,8.88715608139239,2.46809272945146,1.26274184885564,258.075989905459,60.1425852655087,0,0,0,0,0,"excellent"
"OBS_006762","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-07-28,209,7,"summer",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.298846459275973,0.308896213848733,13.4258439254104,9.48939862434484,1.65590463671512,2.86079523168783,266.501833830869,47.0011095309401,0,0,0,0,0,"good"
"OBS_006763","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-08-04,216.428571428571,8,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.349578631332935,0.318395352171853,13.6162831644821,4.8453025390296,1.9541008030295,0.739232047656005,275.118116995351,30.3398083122518,0,0,0,0,0,"excellent"
"OBS_006764","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-08-11,223.857142857143,8,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.421683303827781,0.342246756432266,16.8566691664441,5.34282496537914,2.54780039454256,0.435915941326791,286.974786161795,49.7691133962659,0,0,0,0,0,"good"
"OBS_006765","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-08-19,231.285714285714,8,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.293089694739008,0.205638294089978,11.913084261973,2.41413129745269,1.68178417195278,0.758354136293839,293.887870423768,24.7054269330722,0,0,0,0,1,"good"
"OBS_006766","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-08-26,238.714285714286,8,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.243197679642805,0.241580146028976,16.3023585549076,1.17036451527212,2.33451439385454,1.75025613745934,305.190228978676,24.882060830513,0,0,0,0,1,"excellent"
"OBS_006767","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-09-03,246.142857142857,9,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.322654342371776,0.252688466564009,10.2630517062594,6.34082528845925,1.05154259398975,0.648185645815764,310.453280684935,17.8514635066213,0,0,0,0,1,"fair"
"OBS_006768","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-09-10,253.571428571429,9,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.202133553874685,0.17564794897588,12.6490866231892,5.48930782785799,1.28075969401509,1.18476908830975,318.102367308125,37.1720056663382,0,1,0,0,1,"fair"
"OBS_006769","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-09-18,261,9,"autumn",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.12783765626183,0.140294816115096,16.074548922202,4.98991130705802,0.299053313241791,4.23440823979447,329.176916230327,9.80450326584748,0,0,0,0,0,"excellent"
"OBS_006770","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-09-25,268.428571428571,9,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.257544788386589,0.236384889395707,12.7642469079649,7.67410032520263,1.06087296385539,2.19363489667428,336.941163138291,30.8346306703123,0,0,0,0,0,"excellent"
"OBS_006771","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-10-02,275.857142857143,10,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.224110553461251,0.11362150956403,13.6926979053926,5.01649898824109,0.591392285703318,0.528299756655024,345.633861043684,9.07848439005443,0,0,0,0,0,"excellent"
"OBS_006772","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-10-10,283.285714285714,10,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.26406459246398,0.177139209085646,21.1944287510591,4.41707867436458,0.883831562812167,0.647061130690476,361.828289794743,32.4805843754346,0,0,0,0,0,"excellent"
"OBS_006773","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-10-17,290.714285714286,10,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.325381160644417,0.160490336136973,13.7727283144506,13.8672893027483,1.52711145446559,1.09728538245521,370.601018109194,31.8301700660721,0,0,0,0,0,"fair"
"OBS_006774","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-10-25,298.142857142857,10,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.107671761653796,0.159336311418669,15.3328397385559,2.18982407875768,1.49646005781494,2.72470731913762,380.93385784775,10.4937350972719,0,0,0,0,0,"excellent"
"OBS_006775","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-11-01,305.571428571429,11,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.288236810089909,0.231141221901505,14.2028177857024,6.39614697614805,1.75351196301903,0.142072330929676,390.136675633452,24.7013091472433,0,0,0,0,0,"good"
"OBS_006776","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-11-09,313,11,"autumn",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.124212600376931,0.222044869496476,18.7521356868032,5.85456259080302,-0.0428744852620171,5.36677788162625,403.888811320255,20.0264512316005,0,0,0,0,0,"excellent"
"OBS_006777","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-11-16,320.428571428571,11,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.251404308505792,0.236030759769595,9.26801407030407,7.02652991153948,0.619693989907809,2.02772137030248,408.156825390559,20.4099803183253,0,0,0,0,0,"excellent"
"OBS_006778","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-11-23,327.857142857143,11,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.256220550554126,0.239355404987409,13.4897178600277,7.27337166654495,2.11506898985786,1.11431578249162,416.646543250587,26.4813216224804,0,0,0,0,0,"excellent"
"OBS_006779","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-12-01,335.285714285714,12,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.330496512499269,0.269443617013214,13.0854780132647,5.30380843888593,1.79193691886041,0.436307313709966,424.732021263852,18.346429044613,0,0,0,0,0,"excellent"
"OBS_006780","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-12-08,342.714285714286,12,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.16812173596199,0.16655081602175,24.5342161735737,2.64503583072949,1.18938884180161,0.924339214131518,444.266237437425,10.8275631454966,0,0,0,0,0,"excellent"
"OBS_006781","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-12-16,350.142857142857,12,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.366613489147794,0.280962191145718,14.1860539143908,6.42139171858921,1.28671690373981,2.0556984207031,453.452291351816,34.8750001408854,0,0,0,0,0,"excellent"
"OBS_006782","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-12-23,357.571428571429,12,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.215808320230762,0.144974015535622,14.0884615127564,3.01102382004492,1.35271319234719,3.46742384549228,462.540752864572,20.3235633219184,0,0,0,0,0,"excellent"
"OBS_006783","POP_4","Fagus_sylvatica","SITE_0015",2019,2019-12-31,365,12,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,23.2077506266069,0.297218721302208,0.207429613486144,17.1392399357686,3.3746841916789,0.856495327849979,1.25826570044331,474.679992800341,17.4732256894255,0,0,0,0,0,"excellent"
"OBS_006784","POP_5","Quercus_petraea","SITE_0015",2019,2019-01-01,1,1,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.148452463337196,0.130874766709374,12.5481521770211,1.38196953254043,0.150105383904115,0.832796675016569,7.54815217702108,2.65345117516093,0,0,0,0,0,"fair"
"OBS_006785","POP_5","Quercus_petraea","SITE_0015",2019,2019-01-10,10.1,1,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.26120432803038,0.178693034994341,17.9588565125447,4.7598866095722,1.27448220591276,1.10099942765037,20.5070086895658,24.2819126926358,0,0,0,0,0,"excellent"
"OBS_006786","POP_5","Quercus_petraea","SITE_0015",2019,2019-01-19,19.2,1,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.1,0.121005412122975,9.81158705630733,2.88838246709617,0.62630016714424,2.285523115216,25.3185957458732,6.78251986991632,0,0,0,0,0,"excellent"
"OBS_006787","POP_5","Quercus_petraea","SITE_0015",2019,2019-01-28,28.3,1,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.238514352309648,0.168267944000866,13.6680067783664,2.94840174967969,0.945860617157112,0.838439228384038,33.9866025242396,13.9592699835867,0,0,0,0,0,"fair"
"OBS_006788","POP_5","Quercus_petraea","SITE_0015",2019,2019-02-06,37.4,2,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.271820143469225,0.157167457183606,11.3526800102245,10.0999236792983,1.09654441427431,0.86320523330638,40.339282534464,29.5380524074478,0,0,0,0,0,"good"
"OBS_006789","POP_5","Quercus_petraea","SITE_0015",2019,2019-02-15,46.5,2,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.205792363928706,0.169020609091707,11.9550595709751,5.35646411336623,0.92523983936579,1.9506307770516,47.2943421054392,28.9825241022012,0,0,0,0,0,"excellent"
"OBS_006790","POP_5","Quercus_petraea","SITE_0015",2019,2019-02-24,55.6,2,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.130695104768916,0.0729346525004756,13.1001313738352,9.13321192279803,0.498328929047025,0.927400732879553,55.3944734792744,20.8913717742601,0,0,0,0,0,"good"
"OBS_006791","POP_5","Quercus_petraea","SITE_0015",2019,2019-03-05,64.7,3,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.1,0.144495477748495,20.2336972187324,3.28912912532237,0.676723503673378,2.53020198076711,70.6281706980068,15.5256804724371,0,0,0,0,0,"excellent"
"OBS_006792","POP_5","Quercus_petraea","SITE_0015",2019,2019-03-14,73.8,3,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.186409382583208,0.24292164572672,11.6536707131132,7.3390052972328,1.33783605260112,0.0918716195595519,77.2818414111199,24.0494028572556,0,0,0,0,0,"excellent"
"OBS_006793","POP_5","Quercus_petraea","SITE_0015",2019,2019-03-23,82.9,3,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.207284980769065,0.139637503295,12.592315316449,4.8027637071646,0.931619363551959,1.33242753918586,84.8741567275689,12.6745170018813,0,0,0,0,0,"good"
"OBS_006794","POP_5","Quercus_petraea","SITE_0015",2019,2019-04-02,92,4,"spring",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.178524806755045,0.112394135873238,17.6560248642468,2.86196764087718,1.31812454244203,2.67383268854427,97.5301815918156,22.5235798437755,0,0,1,0,0,"excellent"
"OBS_006795","POP_5","Quercus_petraea","SITE_0015",2019,2019-04-11,101.1,4,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.1,-0.0321257087479474,17.5345120314139,1.4066191064606,-0.8053509075008,4.0242473470638,110.06469362323,-5.29462031680787,1,0,1,0,0,"excellent"
"OBS_006796","POP_5","Quercus_petraea","SITE_0015",2019,2019-04-20,110.2,4,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.273520264754569,0.147402333772645,16.3526079571353,4.53944880507235,1.67625044827186,1.87240103890417,121.417301580365,25.4823780639681,0,0,0,0,0,"excellent"
"OBS_006797","POP_5","Quercus_petraea","SITE_0015",2019,2019-04-29,119.3,4,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.485180618731765,0.404644646361508,11.1936464601852,10.2753636598353,2.99201318759992,1.52518912093155,127.61094804055,47.1005087938042,0,0,0,0,0,"excellent"
"OBS_006798","POP_5","Quercus_petraea","SITE_0015",2019,2019-05-08,128.4,5,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.54649964846551,0.429636587897876,11.0179212567919,10.8500472163822,3.56421930340772,0.899867693586874,133.628869297342,52.2227215861431,0,0,0,1,0,"excellent"
"OBS_006799","POP_5","Quercus_petraea","SITE_0015",2019,2019-05-17,137.5,5,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.614594872241101,0.546501394429394,15.9286760147077,17.1668509601893,2.32677270261519,1.93329808801466,144.55754531205,63.1617469288384,0,0,0,1,0,"excellent"
"OBS_006800","POP_5","Quercus_petraea","SITE_0015",2019,2019-05-26,146.6,5,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.700626496841955,0.599899747403685,12.8903325415633,22.2539887741614,4.02298598417569,0.813963906523418,152.447877853613,78.8134342732223,0,0,0,1,0,"excellent"
"OBS_006801","POP_5","Quercus_petraea","SITE_0015",2019,2019-06-04,155.7,6,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.713924941974038,0.589877197522364,15.2732734010239,17.2116425213461,3.20508119366618,1.36995779610138,162.721151254637,65.8608412250197,0,0,0,1,0,"excellent"
"OBS_006802","POP_5","Quercus_petraea","SITE_0015",2019,2019-06-13,164.8,6,"winter",35.4225384490564,3.48369368351996,123,"Silty",6.34900126210414,1.5163579385262,0.865556744738477,0.726649240670007,14.5826554965806,24.933598363269,4.48717095140148,0.640820050621154,172.303806751217,81.3584808590653,0,0,0,0,0,"excellent"
